Frequency (Hz),Amplitude
2584.75,0.0006544552395940906
2584.875,0.0002112608769836215
2585.0,0.0005708655214793713
2585.125,7.85993814430856e-05
2585.25,0.00048203693484853656
2585.375,0.00016152650030805524
2585.5,0.0006120417068521805
2585.625,0.0009628776661817047
2585.75,0.002598785516964961
2585.875,0.0027696002885231304
2586.0,0.0018046505820602634
2586.125,9.5534826495071e-05
2586.25,0.00045994882051702337
2586.375,0.0003722163321585865
2586.5,0.0010719586738086003
2586.625,0.0005741688245104226
2586.75,0.000699837820611824
2586.875,0.0011762776619577363
2587.0,0.0006128192064662652
2587.125,0.0013024641692246355
2587.25,0.0010439511085246756
2587.375,0.0005358453544299594
2587.5,0.001133628591718084
2587.625,0.0004376196453773973
2587.75,0.0003685358218214685
2587.875,0.0004403217650053548
2588.0,0.0006666359171752182
2588.125,0.000383998594642828
2588.25,0.0005677791526611409
2588.375,0.0004855691341067585
2588.5,0.0006434434122237298
2588.625,0.0012490164158429076
2588.75,0.0007397467063827357
2588.875,0.000753896195449477
2589.0,0.0009732477365713497
2589.125,0.0008159077490298134
2589.25,0.0010812449436959988
2589.375,0.0013843255363420366
2589.5,0.0017922524133175675
2589.625,0.0008672504547448496
2589.75,0.00028123041549272366
2589.875,0.00034838311091895063
2590.0,0.0004052751923623691
2590.125,0.0003957305145000102
2590.25,0.00039589030165879785
2590.375,0.00048626299974009984
2590.5,0.00044603186151701875
2590.625,0.0007995270559142078
2590.75,0.0002888753683279168
2590.875,0.0002237143752280202
2591.0,0.0008502787710924416
2591.125,0.0009238934317506038
2591.25,0.0007706362874359369
2591.375,0.0009810096295213646
2591.5,0.000894751581581563
2591.625,0.002169922507809922
2591.75,0.0023228699399781582
2591.875,0.0014977817206977418
2592.0,0.0003877043386406401
2592.125,0.0012194629710339524
2592.25,0.0007591563339938987
2592.375,0.00031350004068608344
2592.5,0.0003852042649494931
2592.625,0.0009188880257031284
2592.75,0.0006922178809465892
2592.875,0.0004611256273633304
2593.0,0.0007114871283899966
2593.125,0.0005813429139597374
2593.25,0.0003981914102289673
2593.375,0.0007302795858606069
2593.5,0.0003188549569280209
2593.625,0.00043622842117862733
2593.75,0.0005189976884761548
2593.875,0.0002730866753508609
2594.0,0.0004790883139689312
2594.125,8.953912124821176e-05
2594.25,0.0007908058690413685
2594.375,0.0008689601505672036
2594.5,0.0003990260609198667
2594.625,0.000752783700103778
2594.75,0.0005567646921075974
2594.875,0.0002118107523664258
2595.0,0.0003993306037919445
2595.125,0.000610743326828995
2595.25,0.00031744824356259654
2595.375,0.00044885897981053046
2595.5,0.0005609193813740776
2595.625,0.00019272859190504335
2595.75,0.0003428275032761703
2595.875,0.0002959683645242373
2596.0,0.0003863524077744469
2596.125,0.0007602970900465815
2596.25,0.0006779986372588766
2596.375,0.00030132141401809065
2596.5,0.0008993042287115257
2596.625,0.0012731656764506517
2596.75,0.001412581086479689
2596.875,0.0002312733662962326
2597.0,0.000281494019633194
2597.125,0.0015121867448300399
2597.25,0.0023967391300805034
2597.375,0.0033006362282540485
2597.5,0.002041982786625088
2597.625,0.0008017667071720356
2597.75,0.0019099721371631624
2597.875,0.001499971790005786
2598.0,0.0012466270124256254
2598.125,0.0018165517952000345
2598.25,0.0019679246638691383
2598.375,0.0013924029231205672
2598.5,0.0023896774888443498
2598.625,0.002566773252248205
2598.75,0.0015455722487672473
2598.875,0.001535478824597748
2599.0,0.0023753963171816526
2599.125,0.0016471194730748888
2599.25,0.0010404237935682365
2599.375,0.0007219556117982864
2599.5,0.0011576060065268013
2599.625,0.00034851081174805144
2599.75,0.0007298053924346213
2599.875,0.00040883773057585367
2600.0,0.0005549069290001754
2600.125,0.0004198823642856361
2600.25,0.00042089325881073753
2600.375,0.0008953091402642385
2600.5,0.00034016610081278193
2600.625,0.0008045217356684622
2600.75,0.0005654371712098493
2600.875,0.0003858192468783341
2601.0,0.00029683259795701633
2601.125,0.0008300154444970793
2601.25,0.0001420399988205497
2601.375,9.967129641550816e-05
2601.5,0.0001543090392853853
2601.625,0.0007092640586793414
2601.75,0.0006369398308884074
2601.875,0.00048469305154139893
2602.0,0.0005331513596577473
2602.125,0.0003263734535623398
2602.25,0.0005854266066406129
2602.375,0.0006180519409299883
2602.5,0.00027270465789417644
2602.625,0.0004385083919225089
2602.75,0.00019733723891537675
2602.875,0.0007514402670525583
2603.0,0.0012083500574566037
2603.125,0.0018966261213964248
2603.25,0.0009290275271923888
2603.375,0.0011485903598398807
2603.5,0.0011301751186716055
2603.625,0.0008567636855587799
2603.75,0.0011214223315671084
2603.875,0.0012857974014241918
2604.0,0.0015020156334690238
2604.125,0.0016727373361947327
2604.25,0.0016778462386749908
2604.375,0.0007036120256880421
2604.5,0.00010293791620645655
2604.625,0.0016383519878897734
2604.75,0.001396171658613508
2604.875,0.00082353467739001
2605.0,0.0007957720497305575
2605.125,0.00036185471626061017
2605.25,0.0008240639504215482
2605.375,0.0007355537324519588
2605.5,0.0006598754948151579
2605.625,0.0007908452644560571
2605.75,0.0012449437492298198
2605.875,0.0014899445226106603
2606.0,0.0006031863032119495
2606.125,0.0006307759492184206
2606.25,0.0016116356089466504
2606.375,0.0004167648621515523
2606.5,0.0008532087670877938
2606.625,0.0013817900529243916
2606.75,0.0012654263399493263
2606.875,0.00034139371778447596
2607.0,0.0005133914506015558
2607.125,0.0005071467693032349
2607.25,0.0003871741530356278
2607.375,0.0005942348871326853
2607.5,0.0002956351942126222
2607.625,7.372694141504598e-05
2607.75,0.0004668186594093768
2607.875,0.0002785056124042577
2608.0,0.0006676275938467362
2608.125,0.0003613494357146851
2608.25,0.0010891016932840334
2608.375,0.0003732902858451145
2608.5,0.0003344028337300156
2608.625,0.0009790314891853274
2608.75,0.0019929402207163782
2608.875,0.0026719361591916054
2609.0,0.0024159524450130675
2609.125,0.001197485969198533
2609.25,0.0014602293018258633
2609.375,0.0012391812760582305
2609.5,0.0010972897013406028
2609.625,0.0018280633179523947
2609.75,0.0020426727508449484
2609.875,0.001642189263451157
2610.0,0.0030202679110462385
2610.125,0.0032244873141865017
2610.25,0.0023428094593944573
2610.375,0.0024956916355263438
2610.5,0.003178255987153454
2610.625,0.00178298226909539
2610.75,0.0019407920337125456
2610.875,0.0014613068606900718
2611.0,0.002251416504732953
2611.125,0.000582922252443916
2611.25,0.0015965719100649346
2611.375,6.0619599980372076e-05
2611.5,0.0008818614970303945
2611.625,0.00040621152809895895
2611.75,0.0002517983909092238
2611.875,0.000537447542393036
2612.0,0.0008566438165371693
2612.125,0.000645305930120272
2612.25,0.0006925165434814196
2612.375,0.0003936244027241197
2612.5,0.0002347679082713627
2612.625,0.0005063500036746565
2612.75,0.00013975717319244027
2612.875,0.00046301412273124095
2613.0,0.0006406513626940215
2613.125,8.384180588959133e-05
2613.25,2.4272803643893156e-05
2613.375,0.00011592420900027666
2613.5,0.000844298379712705
2613.625,0.0003330804119569816
2613.75,0.0006410355854475691
2613.875,0.0009509362833273042
2614.0,0.0009280321982475157
2614.125,0.00014668416634369856
2614.25,0.0010700560777713107
2614.375,0.0011329740298135626
2614.5,0.0013409716049757148
2614.625,0.001909916836194771
2614.75,0.0007180622507980141
2614.875,0.0014310062675982646
2615.0,0.0010006933156138256
2615.125,0.0007357504107303558
2615.25,0.001756012893661226
2615.375,0.0012855575185330725
2615.5,0.001909030422710836
2615.625,0.000721831228921499
2615.75,0.001335240736048945
2615.875,0.0017350314734683983
2616.0,0.00017809103171008759
2616.125,0.0007835727814320788
2616.25,0.0013449694919799038
2616.375,0.0004260510124335022
2616.5,0.0002524007900780865
2616.625,0.0008417028127244258
2616.75,0.0010554316024252084
2616.875,0.0006511430142436655
2617.0,0.00043388149813223924
2617.125,0.0003910320235185889
2617.25,0.0009667058159838353
2617.375,0.0008303173063090215
2617.5,0.00048632715726422486
2617.625,0.0002618277131912525
2617.75,0.00033003840729635626
2617.875,0.0007334672897964884
2618.0,0.0001432438147915309
2618.125,0.00042919956027327743
2618.25,0.0006570645707242844
2618.375,0.00026884159672205086
2618.5,0.00014290365040714407
2618.625,0.00027495970664970383
2618.75,0.00037530718993629306
2618.875,0.0002959755958385802
2619.0,0.00030004044778753856
2619.125,0.000403780479549919
2619.25,0.00015519679597800036
2619.375,0.00021679533792925377
2619.5,0.00017869546356425855
2619.625,0.00033101926120956726
2619.75,0.0002644715382891675
2619.875,0.00013874898661628637
2620.0,0.00036562202605628144
2620.125,0.0004386698049914636
2620.25,0.0016108773105735943
2620.375,0.002182832723569346
2620.5,0.0012591565381519067
2620.625,0.0004401286325950723
2620.75,0.0011211486011746567
2620.875,0.0011274078662806277
2621.0,0.001483222264730588
2621.125,0.0015269503247709196
2621.25,0.0015658171471704548
2621.375,0.0009598370993782954
2621.5,0.0010122122037656118
2621.625,0.0013143247291292177
2621.75,0.0011522130317756904
2621.875,0.0013493966710485144
2622.0,0.0017347126370439365
2622.125,0.0010536718579616205
2622.25,0.0012201223415903987
2622.375,0.0001781775725894966
2622.5,0.0006228507787185832
2622.625,0.0005336281135195302
2622.75,0.0005859046037689759
2622.875,0.0004474909101350776
2623.0,0.00034055288486691253
2623.125,0.000889242001322217
2623.25,0.0006961042562612595
2623.375,0.0007732816528175807
2623.5,0.0005469638042086732
2623.625,0.0005762616703631107
2623.75,0.0006861347237533512
2623.875,0.001014196817228042
2624.0,0.0006973043584540948
2624.125,0.0002830445537714413
2624.25,0.00016326037033062224
2624.375,0.0005191613351296342
2624.5,0.00068778860424301
2624.625,0.00043534485245522533
2624.75,0.00047715451716040725
2624.875,0.0008782897872724316
2625.0,0.0003181038714710114
2625.125,0.00021609879438360378
2625.25,4.7649052460995885e-05
2625.375,0.0004761761695668489
2625.5,0.00022304804134240327
2625.625,0.00040364850265328065
2625.75,0.0001953830029206196
2625.875,0.0006531791384468458
2626.0,0.001020259453261969
2626.125,0.0013889656043601132
2626.25,0.0003091029141267615
2626.375,0.0006060720926757965
2626.5,0.000646426640103254
2626.625,0.0006448617731599684
2626.75,0.0011556189276660017
2626.875,0.00041211953271173845
2627.0,0.0019873676515674062
2627.125,0.0016656851116946007
2627.25,0.0008590203377469877
2627.375,0.0005174820817960312
2627.5,0.0009234946931822416
2627.625,0.0009284126358792043
2627.75,0.000805922135600921
2627.875,0.000518721127991429
2628.0,0.0003489120017961832
2628.125,0.0006722095541046225
2628.25,0.0005120599252556302
2628.375,0.0006703310803385956
2628.5,0.00027646230392471417
2628.625,0.0001697594244001642
2628.75,0.00011657159527268007
2628.875,0.0006383486562265756
2629.0,3.6635065223508815e-05
2629.125,0.000490749693176174
2629.25,4.366046240047118e-05
2629.375,0.00014516482112855557
2629.5,0.0002981670861244812
2629.625,0.00031218002795269936
2629.75,0.0004868976030526957
2629.875,0.0005099648349939482
2630.0,0.0007410099373787718
2630.125,0.0007073568952046522
2630.25,1.9089122227662588e-05
2630.375,0.0004281446263152067
2630.5,0.0002217784514121525
2630.625,0.0003159898146530047
2630.75,0.00011513969439760899
2630.875,0.0005219596334471749
2631.0,0.00041228866392182433
2631.125,0.00023713314272291158
2631.25,7.889746517219333e-05
2631.375,0.0004216553657711044
2631.5,0.0008251667364661911
2631.625,0.0008510043076300378
2631.75,0.0008667965842902443
2631.875,0.0009873244964293446
2632.0,0.0008117192164663763
2632.125,0.0005585742410941098
2632.25,0.0005100431477411795
2632.375,0.0006078554201520419
2632.5,0.0010986576671332083
2632.625,0.0006532692348460691
2632.75,0.0006492255519704699
2632.875,0.0007979734257365937
2633.0,0.0008726548445084345
2633.125,0.0006901955724796438
2633.25,0.0006215247448522623
2633.375,0.0006735197852192809
2633.5,0.00044404221267727235
2633.625,0.00016783022927855705
2633.75,3.4029500367803935e-05
2633.875,0.0004112028735422457
2634.0,0.00014475379818021028
2634.125,0.0004878831988160344
2634.25,0.0007076305770113495
2634.375,0.0007807227967742894
2634.5,0.0010012212386090544
2634.625,0.001157002771727186
2634.75,0.0007673836748831656
2634.875,0.0006944465184427537
2635.0,0.00035752744483746337
2635.125,0.0008450538611821159
2635.25,0.001096245839119176
2635.375,0.0009054990610782035
2635.5,0.000994639067753968
2635.625,0.00022932398641519207
2635.75,0.00031932829382566043
2635.875,9.306829265649077e-05
2636.0,0.0001793902774160298
2636.125,0.00014024365058932446
2636.25,0.0003605772374236212
2636.375,0.0003108713042228684
2636.5,9.370829006529063e-05
2636.625,2.5515109095433275e-05
2636.75,0.0002306794568705493
2636.875,0.0005257289936956908
2637.0,0.0006800972635935802
2637.125,0.00027521902306538917
2637.25,0.0008012025930429365
2637.375,0.0012509125340169046
2637.5,0.00241288304413281
2637.625,0.002724250879633704
2637.75,0.0018206957135217083
2637.875,0.0008018903465232164
2638.0,0.0006491901554636383
2638.125,0.00038630199617740145
2638.25,0.0011146936475054166
2638.375,0.0013614934337983172
2638.5,0.0008092367449721829
2638.625,0.001574913963194976
2638.75,0.002001682427177626
2638.875,0.0019288795018034047
2639.0,0.00217527113419298
2639.125,0.002237760805976684
2639.25,0.0022229957278806084
2639.375,0.0013738519772167385
2639.5,0.0008921188709779211
2639.625,0.0009769613185689437
2639.75,0.001268164196505353
2639.875,0.000994301320508281
2640.0,0.00037957894250915714
2640.125,0.0006102797079246249
2640.25,0.0004357508943902666
2640.375,0.00013494906422399563
2640.5,0.0003180911417513119
2640.625,0.00031763380013154126
2640.75,0.00014212670326121276
2640.875,8.091735835476604e-05
2641.0,0.0003971548984299109
2641.125,0.000187227973229005
2641.25,0.0003871842656051395
2641.375,0.00016562711642035904
2641.5,0.0003301861574388872
2641.625,0.0006877275329315253
2641.75,0.00048168990090566684
2641.875,0.0001625317645473823
2642.0,0.00012383700938415124
2642.125,0.0006112034194135106
2642.25,0.00013910236445321638
2642.375,0.00042728613235235935
2642.5,0.0003500985709529049
2642.625,0.00022098573000178516
2642.75,0.0005648122796346994
2642.875,0.00017299529140209617
2643.0,0.0011347353807054724
2643.125,0.00177538083276977
2643.25,0.0017496094397675573
2643.375,0.0013247730419927348
2643.5,0.000611236455740271
2643.625,0.0003532119960242146
2643.75,0.0008054880517421551
2643.875,0.0007595282195596442
2644.0,0.0008108320272463997
2644.125,0.0007688537388963428
2644.25,0.0006616820582784774
2644.375,0.0010279787875173301
2644.5,0.0011178273869997329
2644.625,0.001405296948708006
2644.75,0.0007965560101532973
2644.875,0.001168491160184722
2645.0,0.0022053629736497643
2645.125,0.0008523236229537536
2645.25,0.000636295434538965
2645.375,0.00042923729515300513
2645.5,0.0005980055113887314
2645.625,0.00042606624108708986
2645.75,8.507531748254912e-05
2645.875,9.433228921736791e-05
2646.0,0.00042924010904791474
2646.125,5.467336552912913e-05
2646.25,0.00034857222303516934
2646.375,0.0005169868578252293
2646.5,0.0006114949075555222
2646.625,0.0007935156229214534
2646.75,0.0007901722441771196
2646.875,0.0005553320684697224
2647.0,8.295847781456659e-05
2647.125,0.00019978261296155664
2647.25,4.8256204286997326e-05
2647.375,0.0002191274687692873
2647.5,0.0001010619878044326
2647.625,0.0002697853651993875
2647.75,0.0005561493313001486
2647.875,0.000505257534653987
2648.0,0.0004800182999532797
2648.125,0.00022603292295336026
2648.25,0.00030097838205708495
2648.375,0.0002365823198387021
2648.5,0.00026658426930170474
2648.625,0.00024087656329225063
2648.75,0.0008087362969279301
2648.875,0.00017869413523670074
2649.0,0.0007649550593378817
2649.125,0.000566112422128591
2649.25,0.0003239064175376582
2649.375,0.00038130771016957825
2649.5,0.0003797616629160303
2649.625,0.00023031675889075714
2649.75,0.00032809056613689703
2649.875,0.0007416602118752191
2650.0,0.0001350712999678705
2650.125,0.00018548500985789124
2650.25,0.0009425631717537416
2650.375,0.0001271908022998051
2650.5,0.00024554084166060475
2650.625,0.0006713075222388449
2650.75,0.0006018696775586448
2650.875,5.130452521715813e-05
2651.0,0.00028961286916153963
2651.125,0.0003651972372374376
2651.25,0.0005147831898372243
2651.375,0.00033845797978668106
2651.5,0.0003149786919495124
2651.625,0.00025034582608265596
2651.75,0.00023552775341620827
2651.875,0.0004521495629830767
2652.0,0.0003360628904665228
2652.125,0.00037652314713780663
2652.25,0.0001658703895124557
2652.375,0.0005676965084135263
2652.5,0.0005965735361250237
2652.625,0.000501068629750763
2652.75,3.457503610689064e-05
2652.875,0.0001381922822739406
2653.0,5.850560786134683e-05
2653.125,0.00022055016015261068
2653.25,0.00035451536510854677
2653.375,0.00015554124973739364
2653.5,0.00037002177850194504
2653.625,0.0002448891592433299
2653.75,0.00026409312023279905
2653.875,0.0002865622714822653
2654.0,0.0006937138552641483
2654.125,0.0005857198620968352
2654.25,6.96985036795444e-05
2654.375,0.00048453491729194705
2654.5,0.0009738782198063271
2654.625,0.0014050164871895823
2654.75,0.002070586290693218
2654.875,0.0010770262217063486
2655.0,0.00037674979827075387
2655.125,0.000460750480436497
2655.25,0.0006248598165554431
2655.375,0.000705079969388857
2655.5,0.0005431993574106014
2655.625,0.0007017451262878227
2655.75,0.00033583160876958984
2655.875,0.000668557848236564
2656.0,0.001058733125519204
2656.125,0.0011982225727555158
2656.25,0.00103832210642373
2656.375,0.001093713347262225
2656.5,0.0007969647887821485
2656.625,0.000604075845478436
2656.75,0.00048745883240599956
2656.875,0.000806955511862849
2657.0,0.0006841194239943411
2657.125,0.00036580820423802316
2657.25,0.00017790866690409424
2657.375,0.0007020141439079304
2657.5,0.00025812231486832266
2657.625,0.0005211396004716814
2657.75,0.00033189165441355575
2657.875,0.0003330586483125759
2658.0,0.00034897212959686397
2658.125,0.000493504512801346
2658.25,0.0003083590245381932
2658.375,0.00017832787562166566
2658.5,0.00018810497235536945
2658.625,0.0003261309631100329
2658.75,0.00010107550293888828
2658.875,0.00017853517814188003
2659.0,0.00022479256916373567
2659.125,0.0005055634138513568
2659.25,0.00036810465167947103
2659.375,0.00016340027957519949
2659.5,0.0002381845214847764
2659.625,0.0003007289758372118
2659.75,0.0003035424712486993
2659.875,0.0003013130139403249
2660.0,0.0001627423699587388
2660.125,0.0005092904611157573
2660.25,0.0002580313857672047
2660.375,0.0007141520091407019
2660.5,0.0010931796912235536
2660.625,0.00040472725997456235
2660.75,0.00041687275387037307
2660.875,0.0007183267474698178
2661.0,0.0011275651972185716
2661.125,0.0007851526937582564
2661.25,0.0012257604434726117
2661.375,0.0009521365689684237
2661.5,0.0006249227336279926
2661.625,0.0012463001382898684
2661.75,0.0010195766795557091
2661.875,0.0009089866366462149
2662.0,0.0021773256659023644
2662.125,0.00036366330249073864
2662.25,0.00010206196630367596
2662.375,5.652078590768738e-05
2662.5,0.0005204377716885633
2662.625,0.0006105287633277638
2662.75,0.00017807439129491933
2662.875,0.00029715256351323685
2663.0,0.00025017705221825893
2663.125,0.0008236028290718006
2663.25,0.0003037635699518858
2663.375,0.0001580291327921706
2663.5,0.0005923338310995377
2663.625,0.0004832245774039885
2663.75,0.0001741445996623504
2663.875,0.0004858936766427385
2664.0,0.0004377702769373106
2664.125,0.0003947079820298277
2664.25,0.0003190481080800088
2664.375,0.0003965024463608286
2664.5,7.321832838567887e-05
2664.625,0.00010820912698561889
2664.75,0.0001912902782130639
2664.875,0.00014674426113257835
2665.0,0.0003163339860104267
2665.125,0.0005583369617392283
2665.25,2.74475887188008e-05
2665.375,0.0001964739629595641
2665.5,0.0005485108975185893
2665.625,0.0002912205892180898
2665.75,0.0003593126609154661
2665.875,0.00047775012786227625
2666.0,0.0011018139091031004
2666.125,0.002143001262539464
2666.25,0.0024064870915535127
2666.375,0.0013847190162706111
2666.5,0.0002274059575032313
2666.625,0.0010741332168513172
2666.75,0.0008279299276609899
2666.875,0.0013944179117244433
2667.0,0.0019882066752085837
2667.125,0.0016940424649560491
2667.25,0.0012971599834692069
2667.375,0.0012077951126020052
2667.5,0.0012655087540100378
2667.625,0.0010992540286996057
2667.75,0.0013469254020029272
2667.875,0.0012325377268183246
2668.0,0.0009637302802058585
2668.125,0.0006685833805870194
2668.25,0.00023169800488459112
2668.375,0.0010865530083975286
2668.5,0.001279807514952531
2668.625,0.0005990738568442715
2668.75,0.0004695531456415552
2668.875,0.0002527592584716557
2669.0,0.00011663144576472067
2669.125,0.0005734378735264748
2669.25,0.00035216308842728607
2669.375,0.00014069034482151965
2669.5,0.000397430829413301
2669.625,0.00031999844859296886
2669.75,0.0004094776190985055
2669.875,0.0003015314405343282
2670.0,0.0001542642846548704
2670.125,0.00038547178841704673
2670.25,0.0005349521830804819
2670.375,0.00011875032067561088
2670.5,0.0005550898935434789
2670.625,0.00034410149944134573
2670.75,0.0007798434641254046
2670.875,0.00035418655350994555
2671.0,0.0002259316107759346
2671.125,0.00038024090913559944
2671.25,0.00040851923393328836
2671.375,0.00019779332205146252
2671.5,0.0004828355383430598
2671.625,0.0005182388906481654
2671.75,0.00034643057179738613
2671.875,0.0003560971331656908
2672.0,0.0005478557081094161
2672.125,0.000642191964627123
2672.25,0.00028573371682550627
2672.375,0.0001438680487880848
2672.5,0.0002358369488717196
2672.625,0.00041867434426289755
2672.75,0.00029281636065593247
2672.875,0.0005995121218214468
2673.0,0.0002800620759753322
2673.125,0.000988761581982002
2673.25,0.0010121941940102479
2673.375,0.0007738160350704074
2673.5,0.0012271549678264406
2673.625,0.0026891862726836162
2673.75,0.0009609913330047237
2673.875,0.0004256066102609387
2674.0,0.00030782504970143276
2674.125,0.0008781992693815913
2674.25,0.000790117750712866
2674.375,0.0003612005704136906
2674.5,0.00016100735451437883
2674.625,0.0007527246058140802
2674.75,0.00011747540284365411
2674.875,0.0003987034548015978
2675.0,0.0008709986310116757
2675.125,0.0002511501515759753
2675.25,0.00028932205895760877
2675.375,0.00028953535711513564
2675.5,0.000281923442358063
2675.625,0.00023008820728941443
2675.75,0.0005065282778069666
2675.875,0.0002584834876262317
2676.0,0.00030528708703526393
2676.125,0.00021073251161773138
2676.25,0.0004697371966625849
2676.375,6.589589266673744e-05
2676.5,0.00022362084420099687
2676.625,8.419510175659859e-05
2676.75,0.00011827857520887047
2676.875,0.0005329282929516862
2677.0,0.00029374934048393954
2677.125,0.00036036507067392073
2677.25,0.0002731309926968698
2677.375,0.00042136394046262375
2677.5,0.00023637308913547134
2677.625,0.0006976472851194337
2677.75,0.0007630072129882479
2677.875,0.000418404562188963
2678.0,0.0005684763869246391
2678.125,0.0007677562377664061
2678.25,0.0006161188593756763
2678.375,0.0007649045210096955
2678.5,0.0003083379323568523
2678.625,0.0004148933765417679
2678.75,0.0011373422059819693
2678.875,0.0010834169108929908
2679.0,0.0006602691357302803
2679.125,0.0002786501759777804
2679.25,0.0006443527136791759
2679.375,0.0001203056319913968
2679.5,0.000258584682283367
2679.625,0.0003093836925395934
2679.75,0.0001632106914050592
2679.875,0.00021533362032709582
2680.0,0.0004259663805916056
2680.125,0.0007208842253036156
2680.25,0.00043537648888599794
2680.375,0.00024316624631544047
2680.5,0.0004829884012736337
2680.625,0.0007145011204918002
2680.75,0.00030379064232118904
2680.875,0.000629982591106613
2681.0,0.00018947366005262552
2681.125,0.00034750437902164935
2681.25,0.000981200790142113
2681.375,0.0010052293858732013
2681.5,0.0003669082234726851
2681.625,8.262524315329228e-05
2681.75,0.00027717450026112873
2681.875,0.00021391975826465015
2682.0,0.00044011451657249633
2682.125,0.0006722857967287044
2682.25,0.0009963629921721769
2682.375,0.0005377757480428235
2682.5,0.0003015547550619602
2682.625,0.0005116340339191218
2682.75,0.0008215893841712697
2682.875,0.00038402798452497847
2683.0,0.0006138234865169673
2683.125,0.0009212858737000411
2683.25,0.0011991250863313165
2683.375,0.0026963891123394745
2683.5,0.0024892254183006995
2683.625,0.0009965844383915921
2683.75,0.0011312918799308474
2683.875,0.0011157436879711353
2684.0,0.0011548438191361725
2684.125,0.0026669919519438008
2684.25,0.0009077688509697042
2684.375,0.0038221662891726005
2684.5,0.0034966830318939853
2684.625,0.0030689142397169362
2684.75,0.0013691788052593505
2684.875,0.0016826070309210008
2685.0,0.002117044521569039
2685.125,0.001988442238356883
2685.25,0.0013956041013756405
2685.375,0.0012783014541679668
2685.5,0.0009116777603710366
2685.625,0.0009917462304368447
2685.75,0.0004102199235849603
2685.875,0.00017438153700368708
2686.0,0.0007825083290338266
2686.125,0.0006634698047026803
2686.25,0.00026579869701598365
2686.375,0.0006190125717955775
2686.5,0.00012081685791483171
2686.625,0.0025292126870624623
2686.75,0.0010312746627468873
2686.875,0.0003128155666269217
2687.0,6.82253204132291e-05
2687.125,0.0001653352101236589
2687.25,0.00048636922776181744
2687.375,0.0005249475146746077
2687.5,0.0004987672351032794
2687.625,0.00030166372589856443
2687.75,0.00036578790370705354
2687.875,0.0003579905857685179
2688.0,0.00023198731764440583
2688.125,0.0006135265361670733
2688.25,0.00017709332635839058
2688.375,0.0009674684095058432
2688.5,0.00039540671153658454
2688.625,0.0003915243106145835
2688.75,0.0008273870251442244
2688.875,0.0007579944633465006
2689.0,0.001562080920520152
2689.125,0.0016219430508887212
2689.25,0.0008362010467121974
2689.375,0.0004079056316593684
2689.5,0.0008100005537794614
2689.625,0.0011538362732835487
2689.75,0.0011135684602970428
2689.875,0.000986552844491095
2690.0,0.0013300943791601742
2690.125,0.0013143906831403983
2690.25,0.000656935819187393
2690.375,0.0014895056086699284
2690.5,0.0011485375507754006
2690.625,0.0014933187990012343
2690.75,0.0008718417311147495
2690.875,0.0010240438956582438
2691.0,0.0004972296579499587
2691.125,0.0003190238012440772
2691.25,0.0003816276985633282
2691.375,0.00045654300892526836
2691.5,0.000594483247193601
2691.625,0.000661910963287647
2691.75,0.0005962293939516719
2691.875,0.001027937639740427
2692.0,0.0010936004116310265
2692.125,0.0003430809486002538
2692.25,4.4318786828550067e-05
2692.375,0.0005853993999435292
2692.5,0.0004598636126849672
2692.625,0.00023546601390217296
2692.75,0.0011408376648938115
2692.875,3.125853405786149e-05
2693.0,0.00017329589613111478
2693.125,0.00015102993734978498
2693.25,0.00012944829113810226
2693.375,0.0003515858057149915
2693.5,0.00017601997317607753
2693.625,0.0003924262638303425
2693.75,0.0008580294544149742
2693.875,0.0003124515690935229
2694.0,0.0001822661624536928
2694.125,0.0005981262238253497
2694.25,0.00032955691786576245
2694.375,0.0005195662525929333
2694.5,0.00025403752495075255
2694.625,0.0011048395074338675
2694.75,0.0019649262823140915
2694.875,0.0027346586018057477
2695.0,0.002132389714860009
2695.125,0.00047854951225027636
2695.25,0.0008216561199996861
2695.375,0.0010678565571754233
2695.5,0.000551700802143339
2695.625,0.0015070039533938118
2695.75,0.0008159547949552274
2695.875,0.0010379141737632417
2696.0,0.0004795992043351027
2696.125,0.0010744164683699558
2696.25,0.0008269632947541437
2696.375,0.0009771063244067104
2696.5,0.00021045065431839552
2696.625,0.00026243065061980897
2696.75,0.0006801712606300841
2696.875,0.0004454466072527197
2697.0,0.0010406532006255363
2697.125,0.0015644072875141586
2697.25,0.0006841533149937071
2697.375,0.0005694619511905612
2697.5,0.00021161734093524243
2697.625,0.0002900373647960391
2697.75,0.00038402514645745014
2697.875,0.0008201014364202443
2698.0,0.00015079077707307224
2698.125,0.0005180555748468488
2698.25,0.0004223552097868434
2698.375,0.0002699995989271848
2698.5,0.0008233986931200329
2698.625,0.0006491019582649471
2698.75,0.0005019086917391113
2698.875,0.0008508520736375674
2699.0,0.0007667033278571945
2699.125,0.0005409655802873716
2699.25,0.0002805629165818598
2699.375,0.0005170654361616618
2699.5,0.00019185862906986062
2699.625,0.0002648711367786035
2699.75,0.00043439346731671905
2699.875,0.0004182425819901783
2700.0,0.0004383271552509477
2700.125,0.0003951225819514068
2700.25,0.00046094421775532616
2700.375,0.0008665908863232858
2700.5,0.0013140865461961318
2700.625,0.001481170489157541
2700.75,0.0016171878873724615
2700.875,0.00019127245969884443
2701.0,0.0002993631126471954
2701.125,0.0008612466038944705
2701.25,0.0006515987419410521
2701.375,0.0005141515323596745
2701.5,0.0007545787437337438
